order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,customer_name,city,currency,product_name,category,price_INR,price_USD,on_time,in_full,otif,ontime_target%,infull_target%,otif_target%
FAP46403503,2025-04-04,789403,25891503,207,2025-04-06,2025-04-06,207,1,1,1,Propel Mart,Vadodara,INR,AM Biscuits 250,Food,100,3.0,1,1,1,86,79,68
FAP45220601,2025-04-04,789220,25891503,226,2025-04-05,2025-04-05,215,0,1,0,ShopRite,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,0,0,91,76,69
FAP45902603,2025-04-04,789902,25891503,151,2025-04-05,2025-04-05,151,1,1,1,Elite Mart,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,1,1,90,81,73
FAP46902601,2025-04-04,789902,25891503,218,2025-04-06,2025-04-06,218,1,1,1,Elite Mart,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,1,1,90,81,73
FAP46421503,2025-04-04,789421,25891503,155,2025-04-06,2025-04-08,155,1,0,0,Lotus Mart,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,0,0,0,78,66,51
FAP45903603,2025-04-04,789903,25891503,165,2025-04-05,2025-04-05,165,1,1,1,Elite Mart,Vadodara,INR,AM Biscuits 250,Food,100,3.0,1,0,0,92,65,60
FAP46201603,2025-04-04,789201,25891503,151,2025-04-06,2025-04-06,151,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,0,0,87,81,70
FAP46501503,2025-04-04,789501,25891503,176,2025-04-06,2025-04-07,176,1,0,0,Best Market,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,0,1,0,92,80,74
FAP47102503,2025-04-04,789102,25891503,203,2025-04-07,2025-04-10,203,1,0,0,Vijay Stores,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,0,1,0,90,81,73
FAP46721503,2025-04-04,789721,25891503,242,2025-04-06,2025-04-06,242,1,1,1,Logic Stores,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,1,1,89,75,67
FAP47721601,2025-04-04,789721,25891503,223,2025-04-07,2025-04-07,223,1,1,1,Logic Stores,Ahmedabad,INR,AM Biscuits 250,Food,100,3.0,1,0,0,89,75,67
FAP46520503,2025-04-04,789520,25891503,190,2025-04-06,2025-04-07,171,0,0,0,Fairway Market,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,0,0,0,75,68,51
FAP45301503,2025-04-04,789301,25891503,104,2025-04-05,2025-04-05,94,0,1,0,Foodtown,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,0,0,89,78,69
FAP47301601,2025-04-04,789301,25891503,105,2025-04-07,2025-04-07,105,1,1,1,Foodtown,"New Jersey, US",USD,AM Biscuits 250,Food,100,3.0,1,0,0,89,78,69
FAP46421103,2025-04-04,789421,25891103,498,2025-04-06,2025-04-07,473,0,0,0,Lotus Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,0,0,78,66,51
FAP46403503,2025-04-04,789403,25891103,497,2025-04-06,2025-04-06,497,1,1,1,Propel Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,1,1,86,79,68
FAP46601303,2025-04-04,789601,25891103,305,2025-04-06,2025-04-06,290,0,1,0,Price Rite,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,92,67,62
FAP47520402,2025-04-04,789520,25891103,323,2025-04-07,2025-04-08,323,1,0,0,Fairway Market,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,0,0,0,75,68,51
FAP47320301,2025-04-04,789320,25891103,322,2025-04-07,2025-04-07,306,0,1,0,Whole Foods Market,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,91,81,74
FAP46303103,2025-04-04,789303,25891103,373,2025-04-06,2025-04-06,373,1,1,1,Expression Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,0,0,88,78,69
FAP46501602,2025-04-04,789501,25891103,400,2025-04-06,2025-04-06,400,1,1,1,Best Market,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,92,80,74
FAP47402103,2025-04-04,789402,25891103,444,2025-04-07,2025-04-07,422,0,1,0,Propel Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,89,80,71
FAP46121103,2025-04-04,789121,25891103,465,2025-04-06,2025-04-09,465,1,0,0,Coolblue,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,1,0,78,77,60
FAP45221502,2025-04-04,789221,25891103,435,2025-04-05,2025-04-05,435,1,1,1,Atlas Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,85,80,68
FAP46221103,2025-04-04,789221,25891103,399,2025-04-06,2025-04-07,399,1,0,0,Atlas Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,1,0,85,80,68
FAP46522403,2025-04-04,789522,25891103,403,2025-04-06,2025-04-07,403,1,0,0,Acclaimed Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,76,79,60
FAP46503602,2025-04-04,789503,25891103,498,2025-04-06,2025-04-06,498,1,1,1,Viveks Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,1,1,86,82,71
FAP45622103,2025-04-04,789622,25891103,367,2025-04-05,2025-04-06,349,0,0,0,Expert Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,0,0,90,79,71
FAP45220103,2025-04-04,789220,25891103,375,2025-04-05,2025-04-04,375,1,1,1,ShopRite,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,91,76,69
FAP45301503,2025-04-04,789301,25891103,358,2025-04-05,2025-04-05,358,1,1,1,Foodtown,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,89,78,69
FAP45902603,2025-04-04,789902,25891103,309,2025-04-05,2025-04-05,309,1,1,1,Elite Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,1,1,90,81,73
FAP47103201,2025-04-04,789103,25891103,446,2025-04-07,2025-04-07,401,0,1,0,Vijay Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,0,0,92,67,62
FAP45202103,2025-04-04,789202,25891103,421,2025-04-05,2025-04-06,400,0,0,0,Rel Fresh,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,0,0,85,81,69
FAP45321502,2025-04-04,789321,25891103,361,2025-04-05,2025-04-05,343,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,87,81,70
FAP47422201,2025-04-04,789422,25891103,322,2025-04-07,2025-04-07,290,0,1,0,Lotus Mart,Vadodara,INR,AM Milk 100,Dairy,25,1.0,1,0,0,79,81,64
FAP46703601,2025-04-04,789703,25891601,128,2025-04-06,2025-04-07,115,0,0,0,Sorefoz Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,0,0,85,78,66
FAP47202603,2025-04-04,789202,25891601,118,2025-04-07,2025-04-07,106,0,1,0,Rel Fresh,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,85,81,69
FAP46702601,2025-04-04,789702,25891601,159,2025-04-06,2025-04-06,159,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,66,59
FAP46902601,2025-04-04,789902,25891601,161,2025-04-06,2025-04-06,161,1,1,1,Elite Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,1,1,90,81,73
FAP45403602,2025-04-04,789403,25891601,103,2025-04-05,2025-04-05,103,1,1,1,Propel Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,1,1,86,79,68
FAP47622601,2025-04-04,789622,25891601,108,2025-04-07,2025-04-07,108,1,1,1,Expert Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,1,1,90,79,71
FAP47721601,2025-04-04,789721,25891601,107,2025-04-07,2025-04-07,107,1,1,1,Logic Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,75,67
FAP45320601,2025-04-04,789320,25891601,131,2025-04-05,2025-04-06,131,1,0,0,Whole Foods Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,1,0,91,81,74
FAP45220601,2025-04-04,789220,25891601,57,2025-04-05,2025-04-05,57,1,1,1,ShopRite,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,0,0,91,76,69
FAP47301601,2025-04-04,789301,25891601,109,2025-04-07,2025-04-07,109,1,1,1,Foodtown,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,0,0,89,78,69
FAP46321601,2025-04-04,789321,25891601,182,2025-04-06,2025-04-06,146,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,87,81,70
FAP47421601,2025-04-04,789421,25891601,90,2025-04-07,2025-04-09,90,1,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,1,0,78,66,51
FAP46102601,2025-04-04,789102,25891601,125,2025-04-06,2025-04-07,125,1,0,0,Vijay Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,1,0,90,81,73
FAP46501602,2025-04-04,789501,25891601,64,2025-04-06,2025-04-06,64,1,1,1,Best Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,92,80,74
FAP46420402,2025-04-04,789420,25891402,214,2025-04-06,2025-04-09,171,0,0,0,Lidl,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,0,0,75,79,59
FAP47520402,2025-04-04,789520,25891402,314,2025-04-07,2025-04-08,298,0,0,0,Fairway Market,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,0,0,0,75,68,51
FAP47422402,2025-04-04,789422,25891402,298,2025-04-07,2025-04-09,298,1,0,0,Lotus Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,1,0,79,81,64
FAP45203403,2025-04-04,789203,25891402,291,2025-04-05,2025-04-05,291,1,1,1,Rel Fresh,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,92,76,70
FAP45403602,2025-04-04,789403,25891402,341,2025-04-05,2025-04-05,341,1,1,1,Propel Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,1,1,86,79,68
FAP47403502,2025-04-04,789403,25891402,302,2025-04-07,2025-04-07,302,1,1,1,Propel Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,86,79,68
FAP46321601,2025-04-04,789321,25891402,407,2025-04-06,2025-04-06,407,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,87,81,70
FAP45522402,2025-04-04,789522,25891402,280,2025-04-05,2025-04-05,280,1,1,1,Acclaimed Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,1,1,76,79,60
FAP46522402,2025-04-04,789522,25891402,337,2025-04-06,2025-04-08,337,1,0,0,Acclaimed Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,1,0,76,79,60
FAP47201602,2025-04-04,789201,25891402,375,2025-04-07,2025-04-07,375,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,87,81,70
FAP46101402,2025-04-04,789101,25891402,263,2025-04-06,2025-04-06,263,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,1,1,86,80,69
FAP47121402,2025-04-04,789121,25891402,442,2025-04-07,2025-04-10,442,1,0,0,Coolblue,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,0,0,78,77,60
FAP46621502,2025-04-04,789621,25891402,340,2025-04-06,2025-04-06,306,0,1,0,Expert Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,92,81,75
FAP47621603,2025-04-04,789621,25891402,498,2025-04-07,2025-04-07,473,0,1,0,Expert Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,92,81,75
FAP45103203,2025-04-04,789103,25891203,495,2025-04-05,2025-04-07,396,0,0,0,Vijay Stores,Vadodara,INR,AM Butter 500,Dairy,300,9.0,0,0,0,92,67,62
FAP46221402,2025-04-04,789221,25891402,250,2025-04-06,2025-04-06,250,1,1,1,Atlas Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,85,80,68
FAP47622402,2025-04-04,789622,25891402,302,2025-04-07,2025-04-08,272,0,0,0,Expert Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,0,0,0,90,79,71
FAP47702403,2025-04-04,789702,25891402,360,2025-04-07,2025-04-07,342,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,89,66,59
FAP46421402,2025-04-04,789421,25891402,361,2025-04-06,2025-04-06,361,1,1,1,Lotus Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,78,66,51
FAP45303201,2025-04-04,789303,25891201,414,2025-04-05,2025-04-05,414,1,1,1,Expression Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,1,1,88,78,69
FAP47303502,2025-04-04,789303,25891201,338,2025-04-07,2025-04-07,338,1,1,1,Expression Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,1,1,88,78,69
FAP47301601,2025-04-04,789301,25891201,474,2025-04-07,2025-04-07,474,1,1,1,Foodtown,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,89,78,69
FAP46521502,2025-04-04,789521,25891201,123,2025-04-06,2025-04-08,123,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,79,62
FAP47521201,2025-04-04,789521,25891201,128,2025-04-07,2025-04-09,122,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,79,62
FAP45401502,2025-04-04,789401,25891201,390,2025-04-05,2025-04-05,390,1,1,1,Wegmans,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,85,79,67
FAP46320201,2025-04-04,789320,25891201,248,2025-04-06,2025-04-06,248,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,91,81,74
FAP45202602,2025-04-04,789202,25891201,163,2025-04-05,2025-04-05,163,1,1,1,Rel Fresh,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,85,81,69
FAP45321502,2025-04-04,789321,25891201,376,2025-04-05,2025-04-05,376,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,87,81,70
FAP46321601,2025-04-04,789321,25891201,124,2025-04-06,2025-04-06,124,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,87,81,70
FAP46421402,2025-04-04,789421,25891201,163,2025-04-06,2025-04-06,147,0,1,0,Lotus Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,78,66,51
FAP46902601,2025-04-04,789902,25891201,395,2025-04-06,2025-04-06,395,1,1,1,Elite Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,1,1,90,81,73
FAP47103201,2025-04-04,789103,25891201,393,2025-04-07,2025-04-07,373,0,1,0,Vijay Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FAP47422201,2025-04-04,789422,25891201,453,2025-04-07,2025-04-07,453,1,1,1,Lotus Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,79,81,64
FAP45220601,2025-04-04,789220,25891201,185,2025-04-05,2025-04-05,185,1,1,1,ShopRite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,91,76,69
FAP47903602,2025-04-04,789903,25891201,125,2025-04-07,2025-04-07,119,0,1,0,Elite Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,65,60
FAP47702201,2025-04-04,789702,25891201,206,2025-04-07,2025-04-08,206,1,0,0,Sorefoz Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,1,0,89,66,59
FAP47201602,2025-04-04,789201,25891201,225,2025-04-07,2025-04-07,214,0,1,0,Rel Fresh,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,87,81,70
FAP47522201,2025-04-04,789522,25891201,158,2025-04-07,2025-04-08,158,1,0,0,Acclaimed Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,1,0,76,79,60
FAP45520501,2025-04-04,789520,25891501,220,2025-04-05,2025-04-06,220,1,0,0,Fairway Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,0,1,0,75,68,51
FAP47520603,2025-04-04,789520,25891501,190,2025-04-07,2025-04-07,190,1,1,1,Fairway Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,75,68,51
FAP47501501,2025-04-04,789501,25891501,239,2025-04-07,2025-04-07,239,1,1,1,Best Market,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,92,80,74
FAP46203501,2025-04-04,789203,25891501,135,2025-04-06,2025-04-06,135,1,1,1,Rel Fresh,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,76,70
FAP47201602,2025-04-04,789201,25891501,203,2025-04-07,2025-04-07,203,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,87,81,70
FAP45221502,2025-04-04,789221,25891501,131,2025-04-05,2025-04-05,131,1,1,1,Atlas Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,85,80,68
FAP46122602,2025-04-04,789122,25891501,146,2025-04-06,2025-04-09,139,0,0,0,Coolblue,Vadodara,INR,AM Biscuits 750,Food,300,9.0,0,0,0,76,65,49
FAP45102501,2025-04-04,789102,25891501,102,2025-04-05,2025-04-05,97,0,1,0,Vijay Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,90,81,73
FAP46402501,2025-04-04,789402,25891501,182,2025-04-06,2025-04-06,173,0,1,0,Propel Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,89,80,71
FAP45220601,2025-04-04,789220,25891501,199,2025-04-05,2025-04-05,199,1,1,1,ShopRite,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,91,76,69
FAP47202603,2025-04-04,789202,25891501,147,2025-04-07,2025-04-07,147,1,1,1,Rel Fresh,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,85,81,69
FAP47720501,2025-04-04,789720,25891501,221,2025-04-07,2025-04-07,199,0,1,0,Colonial Farms,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,86,77,66
FAP47301601,2025-04-04,789301,25891501,167,2025-04-07,2025-04-07,159,0,1,0,Foodtown,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,89,78,69
FAP46503602,2025-04-04,789503,25891602,163,2025-04-06,2025-04-06,163,1,1,1,Viveks Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,86,82,71
FAP46301602,2025-04-04,789301,25891602,120,2025-04-06,2025-04-06,120,1,1,1,Foodtown,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,89,78,69
FAP45202602,2025-04-04,789202,25891602,99,2025-04-05,2025-04-05,99,1,1,1,Rel Fresh,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,85,81,69
FAP46720602,2025-04-04,789720,25891602,154,2025-04-06,2025-04-05,154,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,86,77,66
FAP45621602,2025-04-04,789621,25891602,63,2025-04-05,2025-04-04,63,1,1,1,Expert Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,92,81,75
FAP47903602,2025-04-04,789903,25891602,61,2025-04-07,2025-04-07,55,0,1,0,Elite Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,65,60
FAP47601602,2025-04-04,789601,25891602,107,2025-04-07,2025-04-07,96,0,1,0,Price Rite,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,92,67,62
FAP45201602,2025-04-04,789201,25891602,68,2025-04-05,2025-04-05,68,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,87,81,70
FAP47201602,2025-04-04,789201,25891602,171,2025-04-07,2025-04-07,171,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FAP46121602,2025-04-04,789121,25891602,185,2025-04-06,2025-04-08,185,1,0,0,Coolblue,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,0,1,0,78,77,60
FAP45902603,2025-04-04,789902,25891602,57,2025-04-05,2025-04-05,57,1,1,1,Elite Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,90,81,73
FAP46603602,2025-04-04,789603,25891602,189,2025-04-06,2025-04-06,189,1,1,1,Info Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,92,75,69
FAP45501602,2025-04-04,789501,25891602,158,2025-04-05,2025-04-05,158,1,1,1,Best Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,92,80,74
FAP46501602,2025-04-04,789501,25891602,181,2025-04-06,2025-04-06,181,1,1,1,Best Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,92,80,74
FAP46122602,2025-04-04,789122,25891602,200,2025-04-06,2025-04-09,190,0,0,0,Coolblue,Vadodara,INR,AM Tea 250,beverages,112,3.0,0,0,0,76,65,49
FAP45403602,2025-04-04,789403,25891602,154,2025-04-05,2025-04-05,154,1,1,1,Propel Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,86,79,68
FAP47521101,2025-04-04,789521,25891101,416,2025-04-07,2025-04-10,416,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,0,1,0,78,79,62
FAP47522201,2025-04-04,789522,25891101,383,2025-04-07,2025-04-08,383,1,0,0,Acclaimed Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,76,79,60
FAP47101101,2025-04-04,789101,25891101,435,2025-04-07,2025-04-07,435,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,1,1,86,80,69
FAP46303103,2025-04-04,789303,25891101,332,2025-04-06,2025-04-06,299,0,1,0,Expression Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,88,78,69
FAP45603101,2025-04-04,789603,25891101,397,2025-04-05,2025-04-07,397,1,0,0,Info Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,92,75,69
FAP47603502,2025-04-04,789603,25891101,406,2025-04-07,2025-04-07,365,0,1,0,Info Stores,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,0,0,92,75,69
FAP45703101,2025-04-04,789703,25891101,381,2025-04-05,2025-04-05,381,1,1,1,Sorefoz Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,1,1,85,78,66
FAP47703301,2025-04-04,789703,25891101,383,2025-04-07,2025-04-07,383,1,1,1,Sorefoz Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,1,1,1,85,78,66
FAP46321101,2025-04-04,789321,25891101,362,2025-04-06,2025-04-07,362,1,0,0,Chiptec Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,0,1,0,87,81,70
FAP47902101,2025-04-04,789902,25891101,432,2025-04-07,2025-04-07,346,0,1,0,Elite Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,90,81,73
FAP47121401,2025-04-04,789121,25891101,440,2025-04-07,2025-04-07,440,1,1,1,Coolblue,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,78,77,60
FAP46721503,2025-04-04,789721,25891101,408,2025-04-06,2025-04-06,408,1,1,1,Logic Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,1,1,89,75,67
FAP45720502,2025-04-04,789720,25891101,374,2025-04-05,2025-04-05,299,0,1,0,Colonial Farms,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,86,77,66
FAP47122101,2025-04-04,789122,25891101,497,2025-04-07,2025-04-10,497,1,0,0,Coolblue,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,1,0,76,65,49
FAP47621603,2025-04-04,789621,25891101,336,2025-04-07,2025-04-07,336,1,1,1,Expert Mart,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,1,0,0,92,81,75
FAP47102101,2025-04-04,789102,25891101,390,2025-04-07,2025-04-09,370,0,0,0,Vijay Stores,Ahmedabad,INR,AM Milk 500,Dairy,125,4.0,0,0,0,90,81,73
FAP45301503,2025-04-04,789301,25891101,488,2025-04-05,2025-04-05,488,1,1,1,Foodtown,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,89,78,69
FAP47301601,2025-04-04,789301,25891101,450,2025-04-07,2025-04-07,450,1,1,1,Foodtown,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,1,0,0,89,78,69
FAP45420203,2025-04-04,789420,25891101,419,2025-04-05,2025-04-07,398,0,0,0,Lidl,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,0,0,0,75,79,59
FAP47420101,2025-04-04,789420,25891101,438,2025-04-07,2025-04-08,438,1,0,0,Lidl,"New Jersey, US",USD,AM Milk 500,Dairy,125,4.0,0,1,0,75,79,59
FAP46422302,2025-04-04,789422,25891101,425,2025-04-06,2025-04-07,425,1,0,0,Lotus Mart,Vadodara,INR,AM Milk 500,Dairy,125,4.0,0,0,0,79,81,64
FAP45622401,2025-04-04,789622,25891401,364,2025-04-05,2025-04-05,364,1,1,1,Expert Mart,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,1,1,90,79,71
FAP46121401,2025-04-04,789121,25891401,481,2025-04-06,2025-04-07,481,1,0,0,Coolblue,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,0,1,0,78,77,60
FAP47121401,2025-04-04,789121,25891401,400,2025-04-07,2025-04-07,320,0,1,0,Coolblue,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,78,77,60
FAP45102501,2025-04-04,789102,25891401,479,2025-04-05,2025-04-05,479,1,1,1,Vijay Stores,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,90,81,73
FAP45520401,2025-04-04,789520,25891401,422,2025-04-05,2025-04-05,401,0,1,0,Fairway Market,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,1,0,0,75,68,51
FAP46903401,2025-04-04,789903,25891401,373,2025-04-06,2025-04-06,298,0,1,0,Elite Mart,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,0,0,92,65,60
FAP47203401,2025-04-04,789203,25891401,292,2025-04-07,2025-04-07,277,0,1,0,Rel Fresh,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,0,0,92,76,70
FAP45301503,2025-04-04,789301,25891401,420,2025-04-05,2025-04-05,420,1,1,1,Foodtown,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,1,0,0,89,78,69
FAP45721401,2025-04-04,789721,25891401,374,2025-04-05,2025-04-05,337,0,1,0,Logic Stores,Ahmedabad,INR,AM Curd 250,Dairy,50,2.5,1,0,0,89,75,67
FAP47303502,2025-04-04,789303,25891401,201,2025-04-07,2025-04-07,201,1,1,1,Expression Stores,Vadodara,INR,AM Curd 250,Dairy,50,2.5,1,1,1,88,78,69
